iyear,imonth,iday,provstate,city,latitude,longitude,summary,attacktype1_txt,targtype1_txt,corp1,target1,natlty1_txt,gname,weapsubtype1_txt,nkill,nwound
2011,7,11,Khyber Pakhtunkhwa,Battagram,34.220441,71.627253,"07/11/2011: On Monday morning at 1030, in Battagram, Khyber Pakhtunkhwa, Pakistan, an unidentified suicide bomber detonated his explosive vest at a political rally held by the Pakistan Muslim League-Quaid at a bazaar, killing seven people, including two policemen, two women and a child while wounding at least 23 civilians. The man detonated his vest after being stopped by police for a body search. The attack caused an unknown amount of property damage and no group claimed responsibility.",Bombing/Explosion,Government (General),Pakistan Muslim League-Quai,Civilians at a political rally held by the Pakistan Muslim League-Quaid at a bazaar,Pakistan,Unknown,Suicide (carried bodily by human being),8,23
2011,7,16,Khyber Pakhtunkhwa,Hangu,33.533541,71.057467,"07/16/2011: On Saturday, in the Upper Karram area, Hangu, Khyber Pakhtunkhwa, Pakistan, unidentified gunmen opened fire on a passenger bus, killing 10 civilians including three women. The specific motive for the attack is unknown; however, one intelligence official indicates the attack may have been due to sectarian violence. The attack caused an unknown amount of property damage and no group claimed responsibility.",Armed Assault,Transportation,,A bus carrying civilians,Pakistan,Unknown,Unknown Gun Type,10,0
2011,7,23,Balochistan,Quetta,30.182125,67.000517,"07/23/2011: On Saturday afternoon, in the Kasan Puri area, Naushki district, Quetta, Balochistan, Pakistan, unknown gunmen riding motorcycles shot and killed five laborers working on building a mosque. No group claimed responsibility.",Armed Assault,Business,,Workers,Pakistan,Unknown,Unknown Gun Type,5,0
2011,7,29,Balochistan,Quetta,30.182125,67.000517,"07/29/2011: On Friday afternoon at 1615, on Sariab Road outside Quetta, Balochistan, Pakistan, unidentified militants in a car opened fire on a passenger bus with Kalashnikov rifles and pistols, killing seven Shiite pilgrims and injuring one other. The pilgrims were about to travel to Iran from Quetta. The seven that were killed died while on their way to the hospital. An unknown amount of damage was done to the vehicle. The militant group Lashkar-e-Jhangvi (LJ) claimed responsibility for the attack.",Armed Assault,Transportation,,Shiite pilgrims,Pakistan,Lashkar-e-Jhangvi,Unknown Gun Type,7,1
2011,7,30,Balochistan,Quetta,30.182125,67.000517,"07/30/2011: On Saturday morning around 0800, near Hazara town in Quetta, Balochistan, Pakistan, unidentified militants on motorcycles opened fire on a passenger bus that was transporting Shiite Muslim pilgrims. At least 11 people were killed and three others were wounded. It is unknown if the attack caused any property damage. No group has claimed responsibility for the attack.",Armed Assault,Transportation,,A passenger bus transporting Shiite Muslim pilgrims,Pakistan,Unknown,Unknown Gun Type,11,3
2011,8,7,Balochistan,Nushki district,29.551957,66.019326,"08/07/2011: On Sunday, in Noshki, Balochistan, Pakistan, an armed assault occurred resulting in the death of five laborers. The assailants approached the mosque that the laborers were constructing on motorbikes and opened fire. There were no damages reported. No group claimed responsibility for the attack.",Armed Assault,Business,,Five laborers,Pakistan,Unknown,Unknown Gun Type,5,0
2011,8,12,Federally Administered Tribal Areas,Tirah,34.745,71.606667,"08/12/2011: On Friday morning, in Tirah valley, Federally Administered Tribal Areas, Pakistan, unidentified assailants caused an explosion which killed five members of one family and injured one more. The attack caused an unknown amount of property damage to the house. No group claimed responsibility for the bombing but authorities suspect the Taliban out of Afghanistan were responsible.",Bombing/Explosion,Unknown,,It is unclear whether or not the civilians were targeted or responsible for the attack.,Pakistan,Taliban,Unknown Explosive Type,5,1
2011,8,14,Balochistan,Jaffarabad district,28.340071,68.188997,"08/14/2011: On Sunday, in the Dera Allah Yar area of Jaffarabad, Balochistan, Pakistan, a blast at a hotel on the National Highway killed 11 persons and injured 14 others. The bomb, which was attached to a timer, ripped through a two-story hotel, reducing the building to rubble. The Baloch Liberation Tiger (BLT), claimed responsibility for the attack. A BLT spokesman, who introduced himself as Miran Baloch, phoned the local office of a news agency and said it was a remote-controlled blast and members of his organisation had planted the bomb inside the hotel. He also said his organization will target those people who participate in the celebrations of Independence Day of Pakistan.",Bombing/Explosion,Business,,A hotel on the National Highway,Pakistan,Baloch Liberation Tigers (BLT),Other Explosive Type,11,14
2011,8,19,Khyber Pakhtunkhwa,Jamrud,34.00161,71.381807,"08/19/2011: On Friday afternoon around 1400, in the Ghundi area in Jamrud, Khyber Pakhtunkhwa, Pakistan, a teenage suicide bomber detonated himself targeting worshippers gathering at a mosque for prayers, killing over 50 people and injuring about 100 others. According to an official, the bomber blew himself up in the courtyard of the mosque, using eight to 10 kilograms of explosive material. The roof of the mosque collapsed and buried many people under the rubble. Tehrik-e-Taliban Pakistan (TTP) spokesman Mohammad Talha claimed that the attack was a reprisal attack for the villagersäó» resistance movement earlier in the week in which two Taliban fighters were killed and three hideouts were destroyed.",Bombing/Explosion,Private Citizens & Property,,Civilians,Pakistan,Tehrik-i-Taliban Pakistan (TTP),Suicide (carried bodily by human being),57,123
2011,8,20,Sindh,Karachi,24.893379,67.028061,"08/20/2011: On Saturday morning, in the Chakragoth area of Karachi, Sindh, Pakistan, unidentified militants armed with unknown firearms attacked a police bus that was carrying over 50 policemen in plain clothes. Six policemen were killed and about 50 others were injured. Two militants were killed by return fire and no group has claimed responsibility for the attack.",Armed Assault,Police,Pakistani Law Enforcement,Police officers,Pakistan,Unknown,Unknown Gun Type,8,50
2011,8,25,Khyber Pakhtunkhwa,Nowshera,34.014167,71.976154,"08/25/2011: On Thursday night at 2030, in Nowshera, Khyber Pakhtunkhwa, Pakistan, a bomb strapped to a bicycle in a hoteläó»s courtyard was detonated remotely by unidentified militants. The explosion killed 10 people and injured 14 others. Of the victims, two soldiers were killed. The blast severely damaged the hotel and also damaged at least six nearby retail outlets and vehicles. No group claimed responsibility for the attack.",Bombing/Explosion,Business,,"The hotel in Nowshera, Khyber Pakhtunkhwa, Pakistan was the target.",Pakistan,Unknown,Remote Trigger,10,14
2011,8,28,Balochistan,Mach,29.866252,67.329963,"08/28/2011: On Sunday afternoon at 1330, at the Irak Station near the town of Mach in Kachhi, Baluchistan, Pakistan, unidentified gunmen opened fire on the Quetta Express passenger train killing at least three passengers and wounding 17 others and resulting in an unknown amount of property damage. The specific motive for the attack is unknown; however, police have blamed the attacks on ethnic Baloch militants fighting for more autonomy and control over the natural resources of the strategic region on the border with Iran and Afghanistan. The Baloch Liberation Army (BLA), claimed responsibility for the attack.",Armed Assault,Transportation,Quetta Express,The Quetta Express passenger train,Pakistan,Baloch Liberation Army (BLA),Unknown Gun Type,5,17
2011,8,31,Balochistan,Quetta,30.182125,67.000517,"08/31/2011: On Wednesday morning at 0950, in the Gulistan Road area of Quetta, Balochistan, Pakistan, ten people were killed and 25 others were wounded in a suicide vehicle borne improvised explosive device attack by unknown militants. The attack targeted Shiite Muslim civilians who were leaving a mosque after Eid al-Fitr celebrations. Fourteen cars were destroyed and nearby buildings were also partially damaged in the attack. No group claimed responsibility for the attack.",Bombing/Explosion,Private Citizens & Property,,Muslim civilians,Pakistan,Unknown,Vehicle,11,25
2011,9,7,Balochistan,Quetta,30.182125,67.000517,"09/07/2011: On Wednesday morning around 0900, in Quetta city, Balochistan, Pakistan, a suicide vehicle-borne improvised explosive device was detonated near some government buildings and in front of the residence of the Deputy Inspector-General of Frontier Corps, Brigadier Farrukh Shehzad. Soon after, a suicide bomber ran into Shehzad's home and blew himself up, killing seven of his bodyguards and destroying the home. Twenty-one people were killed in the dual attack, including Shehzad's wife, and at least 30 others were injured, including Shehzad himself. Brigadier Shehzad and his force were involved in the arrest of Younis al Mauritani and two other Al Qaeda militants in Quetta on 09/05/2011. The Tehrik-e-Taliban Pakistan claimed responsibility for the attack.",Bombing/Explosion,Military,Pakistani Frontier Corps,"Deputy Inspector-General of Frontier Corps, Brigadier Farrukh Shehzad,",Pakistan,Tehrik-i-Taliban Pakistan (TTP),Vehicle,23,30
2011,9,13,Khyber Pakhtunkhwa,Peshawar,34.009667,71.579994,"09/13/2011: On Tuesday, in Peshawar, Khyber Pakhtunkhwa, Pakistan, militants armed with a rocket-propelled grenade launcher and AK-47 assault rifles fired at a school bus, killing four children and the driver. Eighteen people, including 12 boys, two girls, and two female teachers were wounded. The attack caused an unknown amount of property damage and the Tehrik-e-Taliban Pakistan claimed responsibility for the attack.",Armed Assault,Private Citizens & Property,,Civilians,Pakistan,Tehrik-i-Taliban Pakistan (TTP),"Projectile (rockets, mortars, RPGs, etc.)",5,0
2011,9,15,Khyber Pakhtunkhwa,Dir,35.202293,71.873006,"09/15/2011: On Thursday, in Dir, Khyber Pakhtunkhwa, Pakistan, a suicide bomber attacked the funeral of a member of a pro-government Pashtun tribe in a village in northwest Pakistan, killing 46 people and injuring 56 others. The attack caused an unknown amount of property damage and no group claimed responsibility, although Taliban militants are suspected.",Bombing/Explosion,Private Citizens & Property,,Civilians,Pakistan,Tehrik-i-Taliban Pakistan (TTP),Suicide (carried bodily by human being),47,57
2011,9,15,Khyber Pakhtunkhwa,Mayar Jandool,34.887684,71.66341,"09/15/2011: On Thursday, in the Jandol area of lower Dir district, Khyber Pakhtunkhwa, Pakistan, 45 people were killed and 65 were wounded when a suicide bomber blew himself up targeting a funeral procession for pro-government elder Malik Sultan. The attack struck nearly 200 mourners. The blast caused an unknown amount of property damage and no group has claimed the responsibility for the attack.",Bombing/Explosion,Private Citizens & Property,,Civilians,Pakistan,Unknown,Suicide (carried bodily by human being),46,65
2011,9,19,Khyber Pakhtunkhwa,Peshawar,34.009667,71.579994,"09/19/2011: On Monday, in the Nishtarabad Chowk area of Peshawar, Khyber Pakhtunkhwa, Pakistan, unidentified militants detonated a remote controlled improvised explosive device that was attached to a motorcycle. At least six civilians were killed and thirty-three others were wounded. Several cars, motorcycles, and twenty-five shops were destroyed. The CD shop in Nishtarabad was the target of the attack. No group has claimed responsibility but Tehrik-e-Taliban Pakistan militants are suspected.",Bombing/Explosion,Business,,A CD shop,Pakistan,Tehrik-i-Taliban Pakistan (TTP),Sticky Bomb,6,33
